ID,Time,Category,Channel,Duration,EndPoint,Back_count,Forward_count,Dash_count,Max_Speed_x,Time_int,앞뒤이동차이,앞이동배속차이,뒤이동배속차이,이동전체배속차이,대쉬배속차이,앞이동대쉬차이,뒤이동대쉬차이,이동전체대쉬차이,Max_Speed_binary,Category_Mapped_Value,Max_Speed_x_categorical
jYLSqElv,2024-04-12 12:09:29_473345,Gaming,DRX VS,278,180.201,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 12:09:30_149869,Gaming,DRX VS,361,0.063416,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 12:09:30_637106,Gaming,DRX VS,206,0.063416,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 12:09:30_929122,Gaming,DRX VS,520,0.063416,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 12:09:31_210990,Gaming,DRX VS,273,0.063416,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 12:09:31_462658,Gaming,DRX VS,202,0.063416,0,0,0,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-12 17:02:24_759063,Gaming,텍스쳐 t3xture,577,576.181,1,0,0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.368421052631579,1
jYLSqElv,2024-04-13 04:11:49_741069,Gaming,텍스쳐 t3xture,731,727.773711,1,4,0,1.5,4,44.25877449999999,696.2641325000001,652.005358,687.4123775999999,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:20:09_254858,Gaming,텍스쳐 t3xture,723,705.774238,1,0,0,1.5,4,0.0,0.0,639.4070563333333,639.4070563333333,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:26:33_945935,Gaming,텍스쳐 t3xture,601,563.927254,1,0,0,1.5,4,0.0,0.0,78.13233500000001,78.13233500000001,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:29:13_574077,Gaming,몰라나,167,166.101,1,0,0,1.5,4,0.0,0.0,8.8241415,8.8241415,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:35:46_128178,Gaming,버니버니,736,545.724908,0,0,0,1.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:41:24_909439,Gaming,버니버니,677,659.169218,0,10,0,1.5,4,0.0,527.9232487,0.0,527.9232487,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:42:24_752622,Gaming,요시론,595,492.216984,1,4,2,1.5,4,335.5404275,331.496367,4.1273935,266.0225723,350.0911239999999,122.11776350000001,354.13518450000004,168.5212477,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:44:08_531258,Gaming,구칠이,1409,807.057884,1,26,1,1.5,4,200.9670003076923,369.5018823846154,430.361797,371.75595329629624,8.271917,361.22996538461535,422.08988000000005,363.4840362962962,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:44:09_724347,Gaming,요시론,595,0.015675,0,0,0,1.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
jYLSqElv,2024-04-13 04:46:33_685422,Gaming,구미호 요괴,123,98.732926,0,1,0,1.0,4,0.0,29.019771,0.0,29.019771,0.0,0.0,0.0,0.0,0,1.368421052631579,1
jYLSqElv,2024-04-13 04:48:13_296571,Education,티어,490,385.892268,3,10,0,1.0,4,197.33717433333334,198.45940699999997,1.1222326666666667,152.92005907692302,0.0,0.0,0.0,0.0,0,4.0,1
jYLSqElv,2024-04-13 04:50:03_106076,Gaming,TTHIRD[발로란트 백과],76,70.581894,0,1,0,1.5,4,0.0,60.76527550000001,0.0,60.76527550000001,0.0,0.0,0.0,0.0,1,1.368421052631579,1.5
